GeoFIPS,year,bea_number_of_people,per_capita_personal_income,per_capita_retirement_and_other,per_capita_unemploy_ins_comp,per_capita_curr_dollar_real_gdp,per_capita_num_jobs,per_capita_farm_proprieter_jobs,per_capita_nonfarm_proprieter_jobs
 06015,2016,27415.0,34198.0,10854.0,125.0,31.47897136604049,0.39781141710742296,0.0032463979573226338,0.08094109064380814
 06015,2017,27383.0,34280.0,10664.0,134.0,32.07190592703502,0.3964503524084286,0.003177153708505277,0.08202169229083738
 06015,2018,27793.0,35017.0,11131.0,135.0,32.80545461087324,0.39819378980318787,0.003094304321231965,0.08365415752167812
 06015,2019,27903.0,36092.0,11902.0,146.0,35.23567358348565,0.39314769021252194,0.0031179443070637565,0.0798838834533921
 06017,2014,183157.0,56496.0,7546.0,159.0,36.20228547093477,0.4529010630224343,0.006087673416795427,0.1545723068187402
 06017,2015,184627.0,59153.0,8028.0,127.0,38.29341320608578,0.4629929533600178,0.00587671359010329,0.15713844670606142
 06017,2016,186027.0,62103.0,8411.0,128.0,41.3402731861504,0.4748074204282174,0.005638966386599794,0.15802544791885048
 06017,2017,188793.0,63387.0,8460.0,122.0,43.64956327829951,0.4843135073863967,0.005429226719210987,0.15782894492910224
 06017,2018,190925.0,65806.0,8949.0,116.0,45.28929160665183,0.4905486447557942,0.005290035354196674,0.1589472305879272
 06017,2019,193057.0,68125.0,9570.0,118.0,48.18696032777884,0.4758387419259597,0.005267874254753778,0.14833442972800778
 06019,2014,960072.0,36746.0,7165.0,239.0,41.305014623903205,0.48436263113599815,0.004686106875317684,0.08828192052262747
 06019,2015,968889.0,38874.0,7880.0,224.0,42.86419290548246,0.4911862968823054,0.004590825161602619,0.08818450823572153
 06019,2016,976231.0,39640.0,8183.0,231.0,44.1857255096386,0.49872417491351945,0.004392403027562124,0.08819121703777077
 06019,2017,984726.0,40208.0,7840.0,244.0,46.49126254409856,0.5043798985707699,0.00428342503396884,0.09036422314430613
 06019,2018,991298.0,41248.0,8295.0,234.0,48.25858319092745,0.513251312925074,0.004186430316615185,0.09265427752300519
 06019,2019,997847.0,43019.0,8849.0,237.0,50.84611268060134,0.5211690770228301,0.004191023273106999,0.09238791117275494
 06021,2014,27802.0,36932.0,7888.0,230.0,38.025070138838934,0.4391770376231926,0.03916984389612258,0.08470613624919071
 06021,2015,27723.0,39586.0,8622.0,209.0,38.73080113984778,0.4560112541932691,0.03895682285466941,0.0818453991270786
 06021,2016,27796.0,40656.0,8984.0,225.0,41.03065189235861,0.45578500503669594,0.0375593610591452,0.08166642682400345
 06021,2017,27876.0,41185.0,8833.0,237.0,40.646685320705984,0.454476969436074,0.036841727651025974,0.08469651312957382
 06021,2018,27899.0,43449.0,9276.0,224.0,46.27581633750314,0.46213125918491704,0.0362378579877415,0.08448331481415104
 06021,2019,28445.0,43247.0,9790.0,229.0,48.066936192652484,0.47059237124274916,0.035788363508525226,0.08229917384426086
 06023,2014,134556.0,39016.0,8640.0,141.0,40.284379737804336,0.5155102708166117,0.00575968370046672,0.14301108832010465
 06023,2015,135177.0,41389.0,9419.0,127.0,41.744497954533685,0.5210871671956028,0.005629655932592083,0.14255383682135275
 06023,2016,136477.0,42376.0,9722.0,105.0,42.98792470526169,0.524234852759073,0.005385522835349546,0.13822841944063835
 06023,2017,136710.0,43354.0,9572.0,101.0,44.9969131738717,0.5285055957867018,0.0052739375320020486,0.13723941189378977
 06023,2018,136502.0,44438.0,10106.0,103.0,47.181030314574144,0.5380580504314955,0.0052013889906374995,0.13599068145521678
 06023,2019,135839.0,46072.0,10785.0,111.0,50.84029623304058,0.5403087478559176,0.005263584095878209,0.13078718188443672
 06025,2014,177786.0,34114.0,6328.0,594.0,45.17503627957207,0.4513516249873443,0.0016086755987535578,0.07751453995252719
 06025,2015,178701.0,36359.0,6940.0,562.0,47.91218292007319,0.4560019250032177,0.0016340143591809782,0.07786190340289086
 06025,2016,179881.0,35349.0,7224.0,590.0,46.59651102673434,0.4434654021269617,0.0015899400158994003,0.07319839227044546
 06025,2017,181250.0,35780.0,7083.0,640.0,47.81463172413793,0.44192,0.0015668965517241379,0.07544827586206897
 06025,2018,181062.0,35331.0,7559.0,655.0,47.871171201025064,0.44737714153163005,0.0015409086390297247,0.07928775778462627
 06025,2019,180439.0,37196.0,8307.0,628.0,51.733161899589334,0.44912685173382694,0.0015628550368822704,0.07533293800120816
 06027,2014,18280.0,50348.0,9720.0,171.0,64.9781728665208,0.5685995623632385,0.004485776805251641,0.13451859956236323
 06027,2015,18097.0,52949.0,10894.0,144.0,68.25241752776704,0.5843509974028844,0.004365364425042825,0.13726031938995414
 06027,2016,17897.0,57009.0,11133.0,139.0,74.041962340057,0.5884785159523943,0.004134771190702352,0.13438006369782646
 06027,2017,17819.0,58964.0,11257.0,126.0,77.6004826308996,0.5863404231438353,0.004096750659408496,0.13552949099276054
 06027,2018,17894.0,57444.0,11858.0,128.0,75.12395216273612,0.5850564435006147,0.004023695093327373,0.12663462613166424
 06027,2019,17993.0,60229.0,12453.0,116.0,79.80559106319124,0.5951759017395654,0.004001556160729173,0.12243650308453287
 06029,2014,869837.0,36509.0,5618.0,205.0,56.607051666001794,0.4646997081062314,0.0017187128163092624,0.08287069876310159
 06029,2015,876548.0,37041.0,6068.0,257.0,50.49390335726053,0.46184692680834366,0.0017306525141806267,0.08326982663813048
 06029,2016,881094.0,36634.0,6361.0,274.0,48.92694877050576,0.4615909312740752,0.0016638406344839484,0.08257007765346262
 06029,2017,887316.0,37080.0,6261.0,243.0,51.721074566445324,0.4638651844438734,0.0016386495904503018,0.08502720564038066
 06029,2018,893618.0,38079.0,6600.0,230.0,54.53571100850699,0.4730623152174643,0.0016013553889917167,0.08675407165030248
 06029,2019,898898.0,39559.0,7045.0,230.0,55.91447750467795,0.4781376752423523,0.0016041864594203124,0.08548244628422802
 06031,2014,149373.0,32058.0,5584.0,215.0,40.81123094535157,0.39982460016201055,0.005797567164079184,0.04783327642880574
 06031,2015,149960.0,32947.0,6115.0,213.0,40.275406775140034,0.40383435582822086,0.005841557748732996,0.04757268604961323
 06031,2016,149269.0,34330.0,6406.0,219.0,40.75686847235528,0.42381874334255604,0.00568771814643362,0.048985388794726296
 06031,2017,149542.0,35664.0,6260.0,230.0,43.121878803279344,0.43633226785785933,0.005617151034491982,0.051891776223402124
 06031,2018,151221.0,35267.0,6573.0,220.0,43.9473551953763,0.4314810773635937,0.005475429999801615,0.05369624589177429
 06031,2019,152727.0,36442.0,7005.0,230.0,46.905151021103016,0.43573173047332825,0.005460724037007209,0.05310783293065404
 06033,2014,64056.0,35166.0,10458.0,185.0,31.06814349943799,0.3719089546646684,0.010943549394280005,0.10376857749469215
 06033,2015,64266.0,37014.0,11459.0,158.0,31.601282170976877,0.37455264058755794,0.010627703606883889,0.10448759841907074
 06033,2016,63912.0,37985.0,11846.0,155.0,33.17671172862686,0.3811960195268494,0.010357992239329077,0.10153022906496433
 06033,2017,64132.0,39840.0,11856.0,165.0,32.51475082642051,0.38649971932888416,0.01007297449011414,0.10316222790494604
 06033,2018,64394.0,40669.0,12380.0,171.0,36.37116812125353,0.38682175357952603,0.00989222598378731,0.10283566791937138
 06033,2019,64463.0,42144.0,12855.0,163.0,39.28469044257947,0.385259761413524,0.009943688627584817,0.09679971456494423
 06035,2014,31664.0,30556.0,7036.0,167.0,40.55324658918646,0.40323395654370897,0.011590449722081859,0.060257705912076805
 06035,2015,31256.0,32689.0,8025.0,132.0,42.71167135909905,0.4128487330432557,0.011453800870232915,0.061524187356027646
 06035,2016,30715.0,34185.0,8392.0,147.0,45.23001790656031,0.4233110857887026,0.011199739540940909,0.06553801074393618
 06035,2017,30919.0,34146.0,8142.0,145.0,42.24625634722986,0.4175102687667777,0.010931789514537986,0.06620524596526407
 06035,2018,30658.0,34970.0,8673.0,136.0,43.44546284819623,0.4122904299041033,0.01082914736773436,0.06549677082653793
 06035,2019,30694.0,35581.0,9130.0,127.0,46.96188180100345,0.41245846093699096,0.01088160552550987,0.06196650811233466
 06037,2014,10033449.0,50891.0,7325.0,142.0,64.87310564891494,0.6055502948188604,9.627795985209074e-05,0.15844760859401388
 06037,2015,10077263.0,54007.0,8023.0,122.0,68.83587805538072,0.6195768632812302,9.337852946777315e-05,0.16495709201992645
 06037,2016,10094865.0,55738.0,8341.0,118.0,71.2494977396924,0.6298826185392277,8.974859990698242e-05,0.16676755954636344
 06037,2017,10092365.0,57551.0,8080.0,120.0,74.8702012858235,0.6354446158061069,8.788822045179698e-05,0.16847607077231155
 06037,2018,10061533.0,59874.0,8605.0,113.0,77.99101717402309,0.651144015529244,8.666671371052502e-05,0.1747976178182788
 06037,2019,10011602.0,63043.0,9271.0,110.0,81.84967950184196,0.6574874830221976,8.779813660191446e-05,0.17153238812329935
 06039,2014,153357.0,33935.0,6045.0,204.0,38.55532515633457,0.409495490913359,0.007864003599444433,0.07867916039046147
 06039,2015,153448.0,34487.0,6683.0,204.0,36.84304129086075,0.40057869766956883,0.007846306240550546,0.07845654553985715
 06039,2016,153694.0,35992.0,6953.0,187.0,39.83309042643174,0.41457051023462205,0.007534451572605306,0.07822686637084077
 06039,2017,155079.0,36836.0,6754.0,189.0,41.710450802494215,0.4162652583521947,0.007370437003075852,0.0790822741957325
 06039,2018,156373.0,37373.0,7082.0,188.0,42.648858818338205,0.4225537656756601,0.007194336618214142,0.08007776278513554
 06039,2019,156717.0,38751.0,7584.0,193.0,45.12350287460837,0.42823050466764934,0.007235973123528398,0.07914903935118717
 06041,2014,260403.0,105205.0,7069.0,109.0,74.07544075913104,0.736727303448885,0.0009216483681063582,0.2740406216518243
 06041,2015,260974.0,112840.0,7500.0,89.0,78.86150727658693,0.7446718830228298,0.0009004728440381034,0.276816847655322
 06041,2016,260722.0,117078.0,7758.0,90.0,87.27260837213583,0.7512062656776183,0.0008553171577388943,0.27669318277705757
 06041,2017,259975.0,122748.0,7923.0,90.0,96.9287893066641,0.7515261082796423,0.000846235214924512,0.27154149437445907
 06041,2018,260091.0,132000.0,8392.0,82.0,102.26837529941443,0.7578309130265946,0.0008304785632720855,0.27452699247571044
 06041,2019,259085.0,138903.0,8955.0,76.0,106.10266900824054,0.7459405214504892,0.0008375629619622903,0.2587490591890692
 06043,2014,17745.0,41201.0,10238.0,213.0,35.31597633136095,0.4464356156663849,0.017131586362355594,0.1202028740490279
 06043,2015,17653.0,43938.0,10985.0,174.0,37.289469212031946,0.45539001869370643,0.016767688211635417,0.12156573953435677
 06043,2016,17498.0,47247.0,11396.0,176.0,41.100468624985716,0.46833923877014516,0.016287575722939766,0.12955766373299807
 06043,2017,17461.0,49352.0,11152.0,166.0,44.75453868621499,0.47374148101483304,0.01597846629631751,0.12696867304278106
 06043,2018,17361.0,51530.0,11696.0,185.0,52.767409711422154,0.48539830654916194,0.01578250100800645,0.1309256379240827
 06043,2019,17117.0,53861.0,12672.0,149.0,58.47964012385348,0.4899807209207221,0.016124320850616346,0.12881930244785886
 06045,2014,87247.0,41656.0,9937.0,152.0,40.055520533657315,0.5565463568947929,0.011358556741206002,0.16582805139431728
 06045,2015,87131.0,43586.0,10912.0,130.0,42.32744947263316,0.560523808977287,0.011224478084723002,0.1667144873810699
 06045,2016,87319.0,44599.0,11465.0,129.0,43.791717724664736,0.5612409670289399,0.01081093461904053,0.1646377077153884
 06045,2017,87690.0,45984.0,11235.0,129.0,45.11733378948569,0.5595620937393089,0.010571330824495382,0.16197970122020755
 06045,2018,87549.0,47694.0,11971.0,128.0,47.81442392260334,0.5662885926738169,0.010428445784646313,0.16144102159933293
 06045,2019,86932.0,49803.0,12849.0,132.0,51.48123820917499,0.5564579211337597,0.010582984401601252,0.15063497906409606
 06047,2014,264241.0,34384.0,7037.0,257.0,34.97234721333934,0.37052160716921295,0.007739147217880647,0.0653607880684678
 06047,2015,266133.0,35610.0,7736.0,245.0,34.890836536618906,0.3758233665122326,0.007736733137190803,0.06648931173510989
 06047,2016,267370.0,35978.0,8055.0,248.0,34.68271683434941,0.37741706249766244,0.007472790515016644,0.0669708643452893
 06047,2017,270837.0,36766.0,7753.0,259.0,37.5948190239886,0.3834151168414951,0.007288516709312244,0.06728031989720755
 06047,2018,273733.0,37193.0,8125.0,254.0,37.4179656818871,0.38791450062652294,0.007098157693811122,0.06934859881709549
 06047,2019,277114.0,37952.0,8558.0,255.0,39.41436015502645,0.38521330571533735,0.007065684158866026,0.06882005239720837
 06049,2014,9078.0,40796.0,11676.0,170.0,40.95450539766468,0.45803040317250493,0.03778365278695748,0.1198501872659176
 06049,2015,9064.0,42649.0,12233.0,150.0,42.951345984112976,0.44880847308031774,0.03695939982347749,0.11948367166813768
 06049,2016,8957.0,43273.0,12764.0,154.0,44.52841353131629,0.4591939265379033,0.03606118119906219,0.1147705705035168
 06049,2017,8864.0,43335.0,12495.0,164.0,45.43986913357401,0.45126353790613716,0.03564981949458484,0.1171028880866426
 06049,2018,8816.0,43881.0,13213.0,179.0,46.92921960072595,0.4570099818511797,0.03539019963702359,0.1169464609800363
 06049,2019,8866.0,45375.0,14107.0,165.0,53.36577938190842,0.4646965937288518,0.035416196706519285,0.10760207534401083
 06051,2014,14130.0,41694.0,4128.0,264.0,70.63722576079265,0.681316348195329,0.0040339702760084925,0.1629157820240623
 06051,2015,14074.0,42445.0,4277.0,240.0,73.41033110700583,0.6831746482876225,0.003907915304817394,0.16512718487992042
 06051,2016,14256.0,43145.0,4403.0,211.0,76.6199494949495,0.6943742985409652,0.003647586980920314,0.1632996632996633
 06051,2017,14333.0,48054.0,4414.0,208.0,85.26072699365102,0.7185515942231214,0.0034884532198423217,0.17079466964348008
 06051,2018,14400.0,46598.0,4647.0,199.0,82.01409722222222,0.7189583333333334,0.003472222222222222,0.17423611111111112
 06051,2019,14450.0,49356.0,5171.0,183.0,93.2842214532872,0.7223529411764706,0.0034602076124567475,0.1639446366782007
 06053,2014,427985.0,47353.0,5833.0,273.0,56.27858219330117,0.5582648924611844,0.0020327815227169175,0.10355736766475461
 06053,2015,430178.0,50943.0,6296.0,260.0,59.82373343127728,0.5681578323391713,0.002010795531152221,0.10507278382437038
 06053,2016,433436.0,52105.0,6566.0,262.0,60.24062375990919,0.5740432266816785,0.0019126237783663562,0.10574110133906736
 06053,2017,433803.0,53189.0,6555.0,287.0,62.41603216206435,0.5775040744300984,0.001885648554758727,0.10490706611065391
 06053,2018,433359.0,53625.0,6979.0,289.0,65.11002886752092,0.5933440865425663,0.0018575822816648553,0.10693674297753133
 06053,2019,433380.0,56545.0,7477.0,295.0,67.96665282200378,0.596056578522313,0.0018713369329456829,0.10255895518944114
 06055,2014,140331.0,59462.0,7177.0,155.0,67.79866886147751,0.711681666916077,0.00879349537878302,0.15926630609060008
 06055,2015,140766.0,64005.0,7679.0,128.0,73.4886549308782,0.7325348450620178,0.00892260915277837,0.16354091186792266
 06055,2016,140778.0,67670.0,7983.0,126.0,76.44385486368608,0.7323871627669096,0.008673230192217534,0.1600534174373837
 06055,2017,139818.0,69528.0,8028.0,128.0,79.20659714772061,0.7488377748215538,0.008661259637528788,0.16414195597133416
 06055,2018,138620.0,70161.0,8552.0,112.0,81.41970855576396,0.776266051074881,0.0085990477564565,0.1696652719665272
 06055,2019,137678.0,73886.0,9246.0,115.0,85.82727087842648,0.7747061985211872,0.008723252807274946,0.1576068798210317
 06057,2014,98605.0,52655.0,8957.0,152.0,41.01644947010801,0.5313219410780387,0.006378986866791745,0.20556766898230314
 06057,2015,98716.0,54459.0,9713.0,132.0,42.96704688196442,0.5362859110985048,0.0061894728311519915,0.2067142104623364
 06057,2016,98939.0,56904.0,10075.0,118.0,44.72209138964413,0.5505917787727792,0.005932948584481347,0.2150011623323462
 06057,2017,99421.0,57573.0,10183.0,119.0,45.92411060037618,0.5510304664004586,0.005783486386175958,0.2124098530491546
 06057,2018,99472.0,58685.0,10766.0,114.0,47.60209908315908,0.5570512304970243,0.005679990349042947,0.21065224384751488
 06057,2019,99648.0,60689.0,11454.0,111.0,52.00094332048812,0.5542007867694284,0.005720134874759152,0.20192076107899806
 06059,2014,3126523.0,56457.0,5699.0,128.0,67.40732084811147,0.6678732253049154,6.908633008616921e-05,0.16244339158867535
 06059,2015,3148952.0,60369.0,6085.0,104.0,71.5091201771256,0.6857833971429225,6.732398588482772e-05,0.16857259177021433
 06059,2016,3164277.0,62319.0,6300.0,100.0,73.96741562132519,0.6969933416069453,6.446970350572974e-05,0.16937550031176157
 06059,2017,3174159.0,64601.0,6327.0,102.0,77.91501465427535,0.7066325284902237,6.300881587847363e-05,0.16945527933540822
 06059,2018,3175579.0,67044.0,6700.0,94.0,80.9244163032946,0.7241680965896298,6.203593108532334e-05,0.17500556591412147
 06059,2019,3170851.0,69951.0,7158.0,89.0,84.90773486360601,0.7275762878798152,6.275917726818447e-05,0.16962323363664833
 06061,2014,369241.0,55983.0,7087.0,138.0,48.46658686332233,0.5697850455393632,0.00310908051922728,0.15512091019144678
 06061,2015,372870.0,59430.0,7566.0,112.0,52.30846139405155,0.5871885643790061,0.002998364041086706,0.15837155040630782
 06061,2016,379046.0,61525.0,7846.0,106.0,54.6498182278668,0.6007239226901221,0.002859811210248888,0.15808635363517884
 06061,2017,385348.0,63609.0,7917.0,107.0,56.037415530896745,0.6077882848749702,0.002750760351682116,0.15910813083239048
 06061,2018,392735.0,65547.0,8301.0,96.0,58.73275618419545,0.6209861611519217,0.0026582810291927127,0.16055355392312884
 06061,2019,398918.0,67610.0,8731.0,100.0,61.93813766237673,0.616715716011812,0.0026371334459713526,0.15306905178507862
 06063,2014,18631.0,44040.0,11932.0,267.0,54.70881863560732,0.5129622671890934,0.005421072406204713,0.16268584617036122
 06063,2015,18435.0,45609.0,12704.0,254.0,55.756224572823434,0.5183618117710876,0.005315975047464063,0.16604285326823975
 06063,2016,18691.0,46303.0,13004.0,243.0,59.60890268043443,0.5122786367770584,0.005029158418490182,0.1623241132095661
 06063,2017,18680.0,47566.0,12668.0,257.0,67.71113490364026,0.5122055674518201,0.004978586723768737,0.15610278372591008
 06063,2018,18830.0,49485.0,13302.0,226.0,64.57275624004248,0.5252788104089219,0.0048327137546468404,0.16038236856080723
 06063,2019,19052.0,51044.0,14226.0,255.0,76.71058156623977,0.5231996640772623,0.004828889355448247,0.15609909720764223
 06065,2014,2315238.0,34670.0,5823.0,154.0,30.956141442046132,0.4012084286799025,0.000997305676565433,0.11009062567217712
 06065,2015,2344648.0,36418.0,6270.0,131.0,33.16464006537442,0.41326416587905734,0.0009660298688758397,0.11158178114582658
 06065,2016,2378282.0,37693.0,6477.0,132.0,34.06781870274425,0.4215833109782608,0.0009220941839529543,0.1108043537309705
 06065,2017,2413058.0,38605.0,6454.0,131.0,35.22377663529016,0.4282889180450698,0.0008905712171029457,0.11192395707024033
 06065,2018,2443221.0,39955.0,6795.0,121.0,36.5282227845946,0.43803773788781286,0.0008656605358254533,0.1143560079092313
 06065,2019,2465569.0,41385.0,7267.0,121.0,38.74701904509669,0.4440715307501027,0.0008643035339915452,0.11322295178111016
 06067,2014,1474828.0,44150.0,7718.0,152.0,54.09195716381843,0.5559909358921854,0.0007519520920405634,0.11307420255107714
 06067,2015,1493547.0,46674.0,8426.0,123.0,56.928904815181575,0.5634412576236302,0.00073181493451495,0.11464788185440432
 06067,2016,1511401.0,47723.0,8722.0,122.0,57.63790681625856,0.5672306687636174,0.0007006744073875827,0.11544388286100116
 06067,2017,1527984.0,49125.0,8480.0,123.0,59.70907679661567,0.5716106974942146,0.000679980942208819,0.11880752678038513
 06067,2018,1539550.0,51187.0,8956.0,111.0,62.38606735734468,0.5840511837874703,0.0006644798804845572,0.12193433146049171
 06067,2019,1551660.0,53278.0,9459.0,114.0,66.24369771728342,0.5883531185955686,0.0006638052150600002,0.1195751646623616
 06069,2014,57891.0,40796.0,5377.0,221.0,35.06052754314142,0.4005113057297335,0.008965124112556356,0.10376397021989602
 06069,2015,58276.0,44557.0,5885.0,197.0,36.925869997940836,0.39827716384103234,0.008768618299128285,0.1036104056558446
 06069,2016,59270.0,46779.0,6166.0,189.0,37.745689218829085,0.4174287160452168,0.00833473932849671,0.1072043192171419
 06069,2017,60190.0,49092.0,6026.0,194.0,39.27943179930221,0.40870576507725537,0.008041202857617544,0.10431965442764579
 06069,2018,61415.0,50703.0,6284.0,203.0,40.3532687454205,0.40420092811202474,0.007766832207115526,0.10591874949116666
 06069,2019,62803.0,52806.0,6618.0,210.0,42.40017196630734,0.4017005557059376,0.007658869799213414,0.10241548970590576
 06071,2014,2098346.0,33586.0,6014.0,141.0,37.17270412029284,0.44769308779391004,0.0004837143159421754,0.10342098014340818
 06071,2015,2114352.0,35399.0,6550.0,117.0,39.72999008679728,0.46143404693258266,0.00047012039622541563,0.10493853435946332
 06071,2016,2130726.0,36578.0,6814.0,117.0,41.327532962943145,0.4648988185247657,0.00044914268657725114,0.10388806444376236
 06071,2017,2149847.0,37477.0,6673.0,117.0,42.91136252951954,0.4740700152150362,0.00043631011881310625,0.10526423508277566
 06071,2018,2165627.0,38781.0,7032.0,105.0,44.68718389639582,0.4858532886780595,0.0004262045125961211,0.10874310303667252
 06071,2019,2177279.0,40537.0,7504.0,105.0,47.81511831970087,0.4936533168234296,0.00042713864415171415,0.10821259011821636
 06073,2014,3249307.0,51230.0,6514.0,150.0,61.97775433346249,0.6072193239973939,0.001401529618469415,0.13640046939239658
 06073,2015,3280825.0,53679.0,7012.0,123.0,65.10395860797207,0.6187333978496262,0.0013517941371453826,0.14070607240556873
 06073,2016,3305462.0,55056.0,7245.0,118.0,66.63510244558854,0.6302943431205683,0.0012990619768129235,0.14209934950091696
 06073,2017,3319019.0,56802.0,7208.0,114.0,69.47989390841089,0.6384871553913973,0.0012642289785023827,0.14423780038619846
 06073,2018,3332483.0,58719.0,7620.0,105.0,72.69117021752248,0.6448065901611502,0.0012399163026488057,0.14729287441226258
 06073,2019,3330459.0,60845.0,8181.0,103.0,76.00087315291977,0.6480854440784288,0.0012493773380786253,0.14319227469847248
 06075,2014,850918.0,97993.0,7074.0,146.0,156.17716395704403,1.002948580239224,0.0,0.1982141639970009
 06075,2015,863237.0,105863.0,7550.0,126.0,168.81715913474514,1.0373906586487835,0.0,0.20267782775761464
